ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-12-13T22:45:28Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,247840,BR,189.60.198.60,Baby Doll,Bob Léo Mercadoria,O Frenético das Vaquejadas,spotify:track:0HENjFT0y28FAJtBQBnoqB,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-12-13T22:48:16Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,168123,BR,189.60.198.60,Deixa Rolar,JM Puxado,Deixa Rolar / Sai da Minha Vida,spotify:track:4gXPhhe7uxVuQf3kH1mnn9,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-12-13T22:49:37Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,80442,BR,189.60.198.60,Sou do interior,Gleydson Gavião,Voando feito um gavião - Pt. 5,spotify:track:2eNcIw6xFv2dJcK76yamzF,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-12-13T22:55:08Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,157792,BR,189.60.198.60,Foi Ela,Raí Saia Rodada,Saudade Braba,spotify:track:7tw16adSprHN7JmfpNZs0i,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-12-13T22:59:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,232373,BR,189.60.198.60,Nosso Edredom,Felipão,Nosso Edredom,spotify:track:03l7Xu5pNwiT7vjjtXoPz3,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-12-13T23:05:48Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,377272,BR,189.60.198.60,Eu Tenho Medo,Zé Vaqueiro,O Original,spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-12-13T23:05:53Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,5230,BR,189.60.198.60,Seu jeito de amar,Gleydson Gavião,Voando feito um gavião - Pt. 4,spotify:track:2rI47KHE7rBjjbZBphaBSD,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-12-13T23:09:43Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,163787,BR,189.60.198.60,Morena Linda,JM Puxado,Morena Linda,spotify:track:778rYn6Nt1N03cF04EHbhE,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-12-13T23:13:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,197233,BR,189.60.198.60,Ela Aperta a Minha Mente,Xand Avião,Todos Os Ritmos,spotify:track:1T3hcBQRwacjWLuJJFt8co,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-12-13T23:17:11Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,251061,BR,189.60.198.60,Um Degrau na Escada - Ao Vivo,Calcinha Preta,"CP 25 Anos, Pt. 1",spotify:track:49h9lUseWMnzyU0W8E40mP,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-12-13T23:17:45Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,2258,BR,189.60.198.60,Galera do Interior,Luan Estilizado,Galera do Interior,spotify:track:5xKFBjIEeEzvrAvWDgaEeA,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-12-13T23:17:47Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,632,BR,189.60.198.60,Vou te Amar,Vitor Fernandes,Vou te Amar,spotify:track:1L4Y2cnqYk2F3FJ0sjCGpu,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2020-12-13T23:17:51Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,3465,BR,189.60.198.60,Nem uma Semana,Zé Cantor,Nem uma Semana,spotify:track:2BmYD9vajIplYqsOri8zdt,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2020-12-13T23:17:55Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,3697,BR,189.60.198.60,Que Sofra Você,Wesley Safadão,Safadão Amplificado,spotify:track:1WtwDBa2bIirTsYwomZ79A,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2020-12-13T23:17:56Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,679,BR,189.60.198.60,Casa de Praia - Ao Vivo,Os Barões Da Pisadinha,Conquistas - EP 3 (Ao Vivo),spotify:track:5iHJ6FB4iWVcaY7iDYJrJB,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2020-12-13T23:17:57Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,679,BR,189.60.198.60,Moça do Interior,Zé Ottávio,Moça do Interior,spotify:track:4Z59FmXUCcZOirTLVfC7iO,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2020-12-13T23:18:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,772,BR,189.60.198.60,Voltar Atrás - Ao Vivo,Tico,Voltar Atrás,spotify:track:4VkIaYvfmdOMY4xeFGB6hy,,,,,,,,remote,fwdbtn,False,False,False,,False
2020-12-13T23:18:02Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,865,BR,189.60.198.60,Monta Logo Vai,Mano Walter,Monta Logo Vai,spotify:track:6Fy2jcYzVfej3EfElB3XVK,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
